timestamp,ang_vel_x,ang_vel_y,ang_vel_z,lin_vel_x,lin_vel_y,lin_vel_z,force_x,force_y,force_z,moment_x,moment_y,moment_z,action_thrust,action_roll,action_pitch,action_yaw
0.09999998658895493,0.29870275,1.0733038,2.6467595,0.24123141,-0.33327907,-0.3229689,-0.0,0.0,0.95296144,-0.00029870277,-0.0010733039,-0.0026467596,9.81,0.0,0.0,0.0
0.10208331793546677,0.27897856,1.0175414,2.5741794,0.24592365,-0.34205073,-0.31789017,-0.0,0.0,0.9714136,-0.00027897858,-0.0010175415,-0.0025741796,9.81,0.0,0.0,0.0
0.10416664928197861,0.2605959,0.9647962,2.5036283,0.25057164,-0.35083583,-0.31238407,-0.0,0.0,0.98982733,-0.0002605959,-0.0009647962,-0.0025036284,9.81,0.0,0.0,0.0
0.10624998062849045,0.24341698,0.9150171,2.435067,0.25517765,-0.3596337,-0.30645198,-0.0,0.0,1.0082027,-0.00024341699,-0.00091501715,-0.002435067,9.81,0.0,0.0,0.0
0.10833331197500229,0.22731954,0.8681343,2.3684425,0.259744,-0.36844268,-0.30009457,-0.0,0.0,1.0265398,-0.00022731954,-0.0008681344,-0.0023684427,9.81,0.0,0.0,0.0
0.11041664332151413,0.2122027,0.8240651,2.3037112,0.26427287,-0.3772622,-0.2933131,-0.0,0.0,1.0448387,-0.0002122027,-0.0008240651,-0.0023037114,9.81,0.0,0.0,0.0
0.11249997466802597,0.19798459,0.78270626,2.2408223,0.26876658,-0.3860914,-0.28610817,-0.0,0.0,1.0630994,-0.0001979846,-0.0007827063,-0.0022408224,9.81,0.0,0.0,0.0
0.11458330601453781,0.18460216,0.7439352,2.1797209,0.27322713,-0.3949296,-0.27848086,-0.0,0.0,1.0813221,-0.00018460216,-0.00074393523,-0.002179721,9.81,0.0,0.0,0.0
0.11666663736104965,0.17200792,0.7076125,2.120355,0.27765697,-0.4037755,-0.27043164,-0.0,0.0,1.0995069,-0.00017200793,-0.00070761255,-0.002120355,9.81,0.0,0.0,0.0
0.11874996870756149,0.16016656,0.6735812,2.0626707,0.28205812,-0.41262883,-0.26196137,-0.0,0.0,1.1176537,-0.00016016657,-0.0006735812,-0.002062671,9.81,0.0,0.0,0.0
0.12083330005407333,0.1490508,0.64166903,2.0066097,0.28643265,-0.4214887,-0.25307077,-0.0,0.0,1.1357628,-0.00014905081,-0.0006416691,-0.0020066097,9.81,0.0,0.0,0.0
0.12291663140058517,0.13863812,0.6116946,1.9521176,0.29078245,-0.43035436,-0.24376023,-0.0,0.0,1.1538341,-0.00013863813,-0.0006116946,-0.0019521177,9.81,0.0,0.0,0.0
0.12499996274709702,0.12890765,0.5834682,1.8991368,0.29510918,-0.43922597,-0.23403074,-0.0,0.0,1.1718677,-0.00012890766,-0.00058346824,-0.0018991369,9.81,0.0,0.0,0.0
0.12708330154418945,0.1198367,0.5568001,1.8476154,0.29941458,-0.44810236,-0.2238827,-0.0,0.0,1.1898638,-0.00011983671,-0.00055680017,-0.0018476155,9.81,0.0,0.0,0.0
0.1291666328907013,0.11140041,0.53150153,1.797496,0.30370057,-0.45698285,-0.21331692,-0.0,0.0,1.2078224,-0.00011140042,-0.00053150154,-0.001797496,9.81,0.0,0.0,0.0
0.13124996423721313,0.103571236,0.5073931,1.7487292,0.3079687,-0.46586725,-0.20233434,-0.0,0.0,1.2257437,-0.00010357124,-0.00050739315,-0.0017487293,9.81,0.0,0.0,0.0
0.13333329558372498,0.09631832,0.4843074,1.7012658,0.3122203,-0.474755,-0.19093555,-0.0,0.0,1.2436275,-9.631833e-05,-0.00048430744,-0.0017012659,9.81,0.0,0.0,0.0
0.13541662693023682,0.08961047,0.46209323,1.6550602,0.31645665,-0.4836462,-0.17912155,-0.0,0.0,1.2614741,-8.9610476e-05,-0.00046209325,-0.0016550602,9.81,0.0,0.0,0.0
0.13749995827674866,0.08341413,0.44061956,1.6100708,0.32067925,-0.4925397,-0.166893,-0.0,0.0,1.2792835,-8.341413e-05,-0.00044061957,-0.0016100709,9.81,0.0,0.0,0.0
0.1395832896232605,0.077697635,0.41977656,1.5662576,0.32488915,-0.50143594,-0.15425102,-0.0,0.0,1.2970558,-7.769764e-05,-0.00041977657,-0.0015662577,9.81,0.0,0.0,0.0
0.14166662096977234,0.07243012,0.39947873,1.5235851,0.32908773,-0.5103338,-0.1411964,-0.0,0.0,1.3147911,-7.243012e-05,-0.00039947874,-0.0015235852,9.81,0.0,0.0,0.0
0.14374995231628418,0.06758339,0.37966534,1.4820234,0.3332764,-0.5192331,-0.12773037,-0.0,0.0,1.3324895,-6.7583394e-05,-0.00037966538,-0.0014820234,9.81,0.0,0.0,0.0
0.14583328366279602,0.063130416,0.36029935,1.4415419,0.33745578,-0.52813375,-0.113853514,-0.0,0.0,1.350151,-6.313042e-05,-0.00036029937,-0.001441542,9.81,0.0,0.0,0.0
0.14791661500930786,0.059046574,0.34136838,1.402116,0.34162757,-0.5370349,-0.099566996,-0.0,0.0,1.3677757,-5.9046575e-05,-0.0003413684,-0.001402116,9.81,0.0,0.0,0.0
