timestamp,ang_vel_x,ang_vel_y,ang_vel_z,moment_x,moment_y,moment_z
0.06458335369825363,1.9188893,0.0032846052,-2.0250809e-07,-0.0019188893,-3.2846053e-06,2.025081e-10
0.06666668504476547,1.8160934,0.005055533,-1.7210141e-07,-0.0018160936,-5.055533e-06,1.7210142e-10
0.06875001639127731,1.7187344,0.0066893906,-1.4121315e-07,-0.0017187345,-6.689391e-06,1.4121315e-10
0.07083334773778915,1.626776,0.008094731,-9.737914e-08,-0.0016267761,-8.094731e-06,9.7379146e-11
0.072916679084301,1.5401641,0.009190425,-5.2032192e-08,-0.0015401642,-9.190426e-06,5.2032195e-11
0.07500001043081284,1.4588145,0.009912051,-2.7951046e-09,-0.0014588146,-9.912052e-06,2.7951046e-12
0.07708334177732468,1.3825995,0.010216845,2.551019e-08,-0.0013825996,-1.0216846e-05,-2.5510191e-11
0.07916667312383652,1.3113447,0.0100865,3.246828e-08,-0.0013113448,-1.0086501e-05,-3.246828e-11
0.08125000447034836,1.244826,0.009527765,1.7953425e-08,-0.001244826,-9.5277655e-06,-1.7953427e-11
0.0833333358168602,1.1827738,0.008571036,-3.855746e-09,-0.0011827738,-8.571036e-06,3.855746e-12
0.08541666716337204,1.1248796,0.007267086,-3.7349366e-08,-0.0011248797,-7.2670864e-06,3.7349367e-11
0.08749999850988388,1.0708061,0.0056829406,-9.052317e-08,-0.0010708062,-5.682941e-06,9.052318e-11
0.08958332985639572,1.0201954,0.0038965107,-1.5062749e-07,-0.0010201954,-3.896511e-06,1.506275e-10
0.09166666120290756,0.97268534,0.0019917055,-2.0538982e-07,-0.0009726854,-1.9917056e-06,2.0538983e-10
0.0937499925494194,0.9279142,5.3530242e-05,-2.661466e-07,-0.0009279142,-5.3530243e-08,2.661466e-10
0.09583332389593124,0.8855357,-0.0018360434,-3.1630034e-07,-0.00088553573,1.8360436e-06,3.1630035e-10
0.09791665524244308,0.8452239,-0.0036012668,-3.429112e-07,-0.00084522396,3.601267e-06,3.429112e-10
0.09999998658895493,0.8066797,-0.0051749977,-3.7454637e-07,-0.0008066798,5.174998e-06,3.745464e-10
0.10208331793546677,0.76963854,-0.0065001347,-3.9050212e-07,-0.0007696386,6.500135e-06,3.9050213e-10
0.10416664928197861,0.7338696,-0.0075305654,-4.0196062e-07,-0.0007338697,7.5305657e-06,4.0196063e-10
0.10624998062849045,0.6991779,-0.00823156,-3.9635916e-07,-0.00069917797,8.23156e-06,3.9635917e-10
0.10833331197500229,0.6654081,-0.008580136,-3.897643e-07,-0.0006654081,8.580137e-06,3.897643e-10
0.11041664332151413,0.6324425,-0.008565152,-3.8439123e-07,-0.0006324425,8.565153e-06,3.8439124e-10
0.11249997466802597,0.6002025,-0.008187668,-3.7338623e-07,-0.00060020253,8.187669e-06,3.7338624e-10
0.11458330601453781,0.5686486,-0.0074613653,-3.6174674e-07,-0.0005686486,7.461366e-06,3.6174677e-10
0.11666663736104965,0.537778,-0.0064127087,-3.4310688e-07,-0.000537778,6.412709e-06,3.431069e-10
0.11874996870756149,0.50762624,-0.005080859,-3.1678383e-07,-0.0005076263,5.0808594e-06,3.1678385e-10
0.12083330005407333,0.47826374,-0.0035171784,-2.7774013e-07,-0.00047826377,3.5171786e-06,2.7774014e-10
0.12291663140058517,0.4497908,-0.0017840456,-2.2426275e-07,-0.00044979082,1.7840457e-06,2.2426276e-10
0.12499996274709702,0.42233104,4.7190762e-05,-1.5312344e-07,-0.00042233107,-4.7190763e-08,1.5312344e-10
0.12708330154418945,0.39602542,0.0018989658,-6.431969e-08,-0.00039602543,-1.8989659e-06,6.4319695e-11
0.1291666328907013,0.37102187,0.003690884,3.6428673e-08,-0.0003710219,-3.6908841e-06,-3.6428676e-11
0.13124996423721313,0.34746465,0.0053435927,1.4914633e-07,-0.00034746467,-5.343593e-06,-1.4914633e-10
0.13333329558372498,0.32548568,0.006782858,2.6163957e-07,-0.0003254857,-6.7828587e-06,-2.6163957e-10
0.13541662693023682,0.3051933,0.007943383,3.6019173e-07,-0.00030519333,-7.943384e-06,-3.6019174e-10
0.13749995827674866,0.2866659,0.0087722195,4.4706485e-07,-0.0002866659,-8.77222e-06,-4.4706486e-10
0.1395832896232605,0.26994574,0.009231436,5.069287e-07,-0.00026994574,-9.231437e-06,-5.069287e-10
0.14166662096977234,0.25503424,0.009300006,5.363121e-07,-0.00025503425,-9.300006e-06,-5.363121e-10
0.14374995231628418,0.24189143,0.008974728,5.2395797e-07,-0.00024189144,-8.974728e-06,-5.23958e-10
0.14583328366279602,0.23043442,0.008270243,4.695104e-07,-0.00023043442,-8.270244e-06,-4.6951043e-10
0.14791661500930786,0.22054061,0.0072180443,3.7448532e-07,-0.00022054062,-7.2180446e-06,-3.7448533e-10
0.1499999463558197,0.21205206,0.005864881,2.4795688e-07,-0.00021205207,-5.864881e-06,-2.4795688e-10
0.15208327770233154,0.2047798,0.004270394,7.7612405e-08,-0.00020477982,-4.270394e-06,-7.761241e-11
0.15416660904884338,0.19851024,0.0025041176,-1.0612617e-07,-0.00019851026,-2.5041177e-06,1.0612618e-10
0.15624994039535522,0.19301513,0.0006423114,-3.2953113e-07,-0.00019301513,-6.423114e-07,3.2953115e-10
0.15833327174186707,0.188058,-0.0012355619,-5.568534e-07,-0.00018805801,1.235562e-06,5.5685345e-10
0.1604166030883789,0.18340504,-0.0030503317,-7.665066e-07,-0.00018340505,3.0503318e-06,7.6650664e-10
0.16249993443489075,0.17883375,-0.004726467,-9.5149693e-07,-0.00017883377,4.7264675e-06,9.51497e-10
0.1645832657814026,0.17414069,-0.006195045,-1.1233525e-06,-0.0001741407,6.1950454e-06,1.1233525e-09
0.16666659712791443,0.16915083,-0.007396508,-1.2523453e-06,-0.00016915084,7.3965084e-06,1.2523453e-09
0.16874992847442627,0.16372159,-0.008282803,-1.3645226e-06,-0.0001637216,8.282804e-06,1.3645227e-09
0.1708332598209381,0.15774804,-0.008818877,-1.4220142e-06,-0.00015774806,8.818877e-06,1.4220143e-09
0.17291659116744995,0.15116541,-0.008983977,-1.445429e-06,-0.00015116541,8.983978e-06,1.4454291e-09
0.1749999225139618,0.14395005,-0.008772223,-1.4251483e-06,-0.00014395005,8.772224e-06,1.4251483e-09
0.17708325386047363,0.13611947,-0.008192684,-1.3471574e-06,-0.00013611947,8.192684e-06,1.3471575e-09
0.17916658520698547,0.12773064,-0.0072692167,-1.2203957e-06,-0.00012773064,7.269217e-06,1.2203958e-09
0.18124991655349731,0.11887624,-0.0060396534,-1.0507312e-06,-0.00011887625,6.0396537e-06,1.0507312e-09
0.18333324790000916,0.109681904,-0.004554409,-8.012328e-07,-0.00010968191,4.5544093e-06,8.012328e-10
0.185416579246521,0.100299105,-0.0028745432,-4.9195796e-07,-0.00010029911,2.8745433e-06,4.91958e-10
0.18749991059303284,0.09089905,-0.0010697566,-1.2462283e-07,-9.0899055e-05,1.0697566e-06,1.2462284e-10
0.18958324193954468,0.08166508,0.00078461244,3.0886224e-07,-8.166508e-05,-7.846125e-07,-3.0886227e-10
0.19166657328605652,0.07278322,0.002610729,7.6606227e-07,-7.278322e-05,-2.610729e-06,-7.660623e-10
0.19374990463256836,0.06443453,0.004331464,1.2208691e-06,-6.4434535e-05,-4.331464e-06,-1.2208692e-09
0.1958332359790802,0.056786906,0.0058737337,1.6341976e-06,-5.678691e-05,-5.873734e-06,-1.6341977e-09
0.19791656732559204,0.04998689,0.0071716355,2.0150237e-06,-4.9986895e-05,-7.171636e-06,-2.0150237e-09
0.19999989867210388,0.044156566,0.008169352,2.3518812e-06,-4.4156568e-05,-8.169352e-06,-2.3518814e-09
0.20208323001861572,0.039385624,0.008823455,2.5950653e-06,-3.9385624e-05,-8.823456e-06,-2.5950655e-09
0.20416656136512756,0.035732754,0.009104928,2.7563435e-06,-3.5732755e-05,-9.104929e-06,-2.7563436e-09
0.2062498927116394,0.03321871,0.009000425,2.77271e-06,-3.3218712e-05,-9.000426e-06,-2.7727103e-09
0.20833322405815125,0.031828735,0.008513288,2.6362748e-06,-3.1828735e-05,-8.513288e-06,-2.636275e-09
0.21041655540466309,0.03150628,0.0076636304,2.3342218e-06,-3.1506283e-05,-7.663631e-06,-2.334222e-09
0.21249988675117493,0.03215577,0.006487701,1.8816783e-06,-3.215577e-05,-6.4877013e-06,-1.8816784e-09
0.21458321809768677,0.033642482,0.0050364356,1.1867919e-06,-3.3642482e-05,-5.0364356e-06,-1.186792e-09
0.2166665494441986,0.035795927,0.0033727996,4.0958037e-07,-3.579593e-05,-3.3727997e-06,-4.095804e-10
0.21874988079071045,0.038418952,0.0015688107,-4.6886413e-07,-3.8418955e-05,-1.5688107e-06,4.6886417e-10
0.2208332121372223,0.041295867,-0.00029791082,-1.4328598e-06,-4.129587e-05,2.9791084e-07,1.4328598e-09
0.22291654348373413,0.044204827,-0.0021479072,-2.4800413e-06,-4.420483e-05,2.1479073e-06,2.4800415e-09
0.22499987483024597,0.04692792,-0.0039032046,-3.5139176e-06,-4.6927922e-05,3.9032047e-06,3.5139178e-09
0.2270832061767578,0.049262848,-0.005490851,-4.5575457e-06,-4.926285e-05,5.4908514e-06,4.557546e-09
0.22916653752326965,0.051031087,-0.006845703,-5.4178045e-06,-5.103109e-05,6.8457034e-06,5.417805e-09
0.2312498688697815,0.052086968,-0.007912804,-6.176993e-06,-5.208697e-05,7.912805e-06,6.176993e-09
0.23333320021629333,0.05232121,-0.008649809,-6.731381e-06,-5.2321215e-05,8.649809e-06,6.7313812e-09
0.23541653156280518,0.051665984,-0.009027972,-7.034516e-06,-5.1665986e-05,9.027973e-06,7.034516e-09
0.23749986290931702,0.050095752,-0.009033398,-7.117146e-06,-5.0095754e-05,9.033398e-06,7.1171464e-09
0.23958319425582886,0.047628403,-0.008667157,-6.8998434e-06,-4.7628404e-05,8.667157e-06,6.899844e-09
0.2416665256023407,0.044321984,-0.007945314,-6.4249994e-06,-4.4321987e-05,7.945315e-06,6.4249996e-09
0.24374985694885254,0.040273942,-0.0068981517,-5.6194017e-06,-4.0273942e-05,6.898152e-06,5.619402e-09
0.24583318829536438,0.035615582,-0.0055688303,-4.559752e-06,-3.5615583e-05,5.5688306e-06,4.5597526e-09
0.24791651964187622,0.030506274,-0.004011974,-3.2967891e-06,-3.0506275e-05,4.0119744e-06,3.2967893e-09
0.24999985098838806,0.025128067,-0.002291285,-1.7802931e-06,-2.5128067e-05,2.291285e-06,1.7802932e-09
0.2520831823348999,0.019675754,-0.00047699155,-2.0290804e-07,-1.9675756e-05,4.769916e-07,2.0290805e-10
0.25416651368141174,0.014347942,0.0013568745,1.481456e-06,-1.4347942e-05,-1.3568746e-06,-1.4814561e-09
0.2562498450279236,0.009336112,0.0031358192,3.170065e-06,-9.336112e-06,-3.1358193e-06,-3.170065e-09
0.2583331763744354,0.0048123687,0.0047879606,4.8508323e-06,-4.812369e-06,-4.7879607e-06,-4.8508326e-09
0.26041650772094727,0.0009140353,0.0062466185,6.2403965e-06,-9.1403535e-07,-6.246619e-06,-6.2403966e-09
0.2624998390674591,-0.0022697283,0.0074525145,7.6247616e-06,2.2697284e-06,-7.4525146e-06,-7.624762e-09
0.26458317041397095,-0.004705707,0.008356088,8.880408e-06,4.7057074e-06,-8.356088e-06,-8.880408e-09
0.2666665017604828,-0.0063986676,0.0089182565,9.333998e-06,6.3986677e-06,-8.918257e-06,-9.3339985e-09
0.26874983310699463,-0.0073167,0.009109573,9.766351e-06,7.3167007e-06,-9.1095735e-06,-9.766351e-09
0.27083316445350647,-0.0073091015,0.00888485,9.736015e-06,7.309102e-06,-8.88485e-06,-9.7360155e-09
0.2729164958000183,-0.0062109125,0.008190168,8.399917e-06,6.210913e-06,-8.190168e-06,-8.399917e-09
0.27499982714653015,-0.004030648,0.0070649837,5.630749e-06,4.030648e-06,-7.064984e-06,-5.630749e-09
0.277083158493042,-0.0009212519,0.005583265,2.480908e-06,9.212519e-07,-5.583265e-06,-2.4809081e-09
0.27916648983955383,0.0029136892,0.0038178845,-2.3902521e-06,-2.9136893e-06,-3.8178846e-06,2.3902522e-09
0.2812498211860657,0.007256009,0.0018476814,-8.089201e-06,-7.2560097e-06,-1.8476815e-06,8.089202e-09
0.2833331525325775,0.011881336,-0.00024185581,-1.4841391e-05,-1.1881336e-05,2.4185582e-07,1.4841392e-08
0.28541648387908936,0.016562916,-0.0023612157,-2.1414926e-05,-1.6562917e-05,2.3612158e-06,2.1414927e-08
0.2874998152256012,0.021077769,-0.0044204416,-2.8824414e-05,-2.107777e-05,4.4204417e-06,2.8824415e-08
0.28958314657211304,0.025214968,-0.0063334755,-3.571151e-05,-2.521497e-05,6.333476e-06,3.5711512e-08
0.2916664779186249,0.028783422,-0.008020727,-4.2104042e-05,-2.8783423e-05,8.020727e-06,4.2104045e-08
0.2937498092651367,0.03161971,-0.009413496,-4.7487527e-05,-3.161971e-05,9.413496e-06,4.748753e-08
0.29583314061164856,0.03359449,-0.010455382,-5.1773506e-05,-3.359449e-05,1.0455383e-05,5.1773508e-08
0.2979164719581604,0.03461757,-0.011105078,-5.461023e-05,-3.461757e-05,1.1105079e-05,5.4610233e-08
0.29999980330467224,0.034640457,-0.011337704,-5.593868e-05,-3.464046e-05,1.1337705e-05,5.593868e-08
0.3020831346511841,0.03365805,-0.011145479,-5.549922e-05,-3.3658052e-05,1.1145479e-05,5.549922e-08
0.3041664659976959,0.031708986,-0.010537928,-5.3298558e-05,-3.1708987e-05,1.0537929e-05,5.329856e-08
0.30624979734420776,0.028874561,-0.009541444,-4.934346e-05,-2.8874563e-05,9.541444e-06,4.9343463e-08
0.3083331286907196,0.025277928,-0.00819861,-4.3790376e-05,-2.5277928e-05,8.19861e-06,4.379038e-08
0.31041646003723145,0.021078955,-0.0065663476,-3.679665e-05,-2.1078957e-05,6.566348e-06,3.6796653e-08
0.3124997913837433,0.016476406,-0.0047144927,-2.8774442e-05,-1.6476406e-05,4.714493e-06,2.8774444e-08
0.3145831227302551,0.011709171,-0.0027241241,-1.9738527e-05,-1.1709172e-05,2.7241242e-06,1.9738527e-08
0.31666645407676697,0.00707402,-0.00068472297,-1.1535676e-05,-7.0740202e-06,6.84723e-07,1.1535676e-08
0.3187497854232788,0.0029757218,0.0013150539,-4.2200772e-06,-2.975722e-06,-1.315054e-06,4.2200776e-09
0.32083311676979065,-4.6409e-05,0.0032132426,-3.216323e-07,4.6409003e-08,-3.2132427e-06,3.2163233e-10
0.3229164481163025,-0.00197738,0.0048846393,1.175891e-07,1.97738e-06,-4.8846396e-06,-1.175891e-10
0.32499977946281433,-0.003833046,0.006366769,1.2155847e-06,3.8330463e-06,-6.366769e-06,-1.2155847e-09
0.32708311080932617,-0.0054993466,0.007579179,2.588278e-06,5.499347e-06,-7.5791795e-06,-2.588278e-09
0.329166442155838,-0.006917599,0.008457781,4.7452518e-06,6.9175994e-06,-8.457781e-06,-4.745252e-09
0.33124977350234985,-0.008008668,0.008956536,7.383653e-06,8.008668e-06,-8.9565365e-06,-7.3836537e-09
0.3333331048488617,-0.008607315,0.009076106,9.393133e-06,8.607315e-06,-9.076107e-06,-9.393133e-09
0.33541643619537354,-0.008282285,0.008733805,9.312041e-06,8.282285e-06,-8.733806e-06,-9.312041e-09
0.3374997675418854,-0.006826963,0.007778652,5.4581105e-06,6.8269633e-06,-7.778653e-06,-5.458111e-09
0.3395830988883972,-0.004325853,0.0063017653,-2.0818916e-06,4.3258533e-06,-6.3017656e-06,2.0818918e-09
0.34166643023490906,-0.0009513504,0.004389514,-1.3741548e-05,9.5135044e-07,-4.3895143e-06,1.3741549e-08
0.3437497615814209,0.003102537,0.0021343029,-2.8987977e-05,-3.1025372e-06,-2.134303e-06,2.8987978e-08
0.34583309292793274,0.0076275626,-0.00036032847,-4.6661877e-05,-7.627563e-06,3.603285e-07,4.6661878e-08
0.3479164242744446,0.012402358,-0.0029822101,-6.627458e-05,-1.2402359e-05,2.9822104e-06,6.627458e-08
0.3499997556209564,0.017199958,-0.005615611,-8.694186e-05,-1.7199958e-05,5.6156114e-06,8.694186e-08
0.35208308696746826,0.021795683,-0.008145492,-0.00010783877,-2.1795684e-05,8.145492e-06,1.0783878e-07
0.3541664183139801,0.025975777,-0.010462328,-0.00012772933,-2.5975778e-05,1.0462329e-05,1.2772934e-07
0.35624974966049194,0.02954678,-0.012466489,-0.00014601107,-2.9546782e-05,1.246649e-05,1.4601108e-07
0.3583330810070038,0.032343127,-0.014072693,-0.00016144513,-3.2343127e-05,1.4072693e-05,1.6144514e-07
0.3604164123535156,0.034235463,-0.015212849,-0.00017329717,-3.4235465e-05,1.521285e-05,1.7329718e-07
0.36249974370002747,0.0351319,-0.015838487,-0.00018083547,-3.5131903e-05,1.5838488e-05,1.8083549e-07
0.3645830750465393,0.03498426,-0.01592291,-0.00018341893,-3.4984263e-05,1.5922911e-05,1.8341893e-07
0.36666640639305115,0.033789616,-0.015462055,-0.00018072844,-3.3789616e-05,1.5462056e-05,1.8072845e-07
0.368749737739563,0.03158791,-0.014474091,-0.00017254126,-3.158791e-05,1.4474092e-05,1.7254126e-07
0.37083306908607483,0.028463895,-0.012999471,-0.00015895681,-2.8463895e-05,1.2999472e-05,1.5895682e-07
0.37291640043258667,0.024541695,-0.011099008,-0.00014025581,-2.4541696e-05,1.1099009e-05,1.4025582e-07
0.3749997317790985,0.019985657,-0.008852948,-0.00011712171,-1.9985659e-05,8.852949e-06,1.17121715e-07
0.37708306312561035,0.014997226,-0.0063595776,-9.051285e-05,-1.4997227e-05,6.359578e-06,9.051285e-08
0.3791663944721222,0.009823627,-0.0037372767,-6.136886e-05,-9.823627e-06,3.7372768e-06,6.1368866e-08
0.38124972581863403,0.0048079686,-0.0011403043,-3.249731e-05,-4.8079687e-06,1.1403043e-06,3.249731e-08
0.3833330571651459,0.000716677,0.0012091035,-1.1474655e-05,-7.1667705e-07,-1.2091035e-06,1.1474656e-08
0.3854163885116577,-0.0006960881,0.0026917262,-1.3318005e-05,6.960881e-07,-2.6917264e-06,1.3318005e-08
0.38749971985816956,-0.0033254519,0.0046982137,-5.579191e-06,3.325452e-06,-4.698214e-06,5.5791913e-09
0.3895830512046814,-0.0042950716,0.005786551,-8.122623e-06,4.295072e-06,-5.7865514e-06,8.122623e-09
0.39166638255119324,-0.0067481874,0.007313357,4.4957756e-06,6.748188e-06,-7.3133574e-06,-4.4957758e-09
0.3937497138977051,-0.0073933126,0.008089654,2.063566e-06,7.393313e-06,-8.089654e-06,-2.063566e-09
0.3958330452442169,-0.008757092,0.0087759625,1.2562168e-05,8.7570925e-06,-8.775963e-06,-1.2562169e-08
0.39791637659072876,-0.008874658,0.008953376,1.1565972e-05,8.874658e-06,-8.953376e-06,-1.1565973e-08
0.3999997079372406,-0.008375349,0.008492706,1.0799042e-05,8.37535e-06,-8.492707e-06,-1.07990425e-08
0.40208303928375244,-0.0068405424,0.0072381604,2.3754624e-06,6.840543e-06,-7.238161e-06,-2.3754625e-09
0.4041663706302643,-0.004357107,0.0052862894,-1.0937888e-05,4.357107e-06,-5.2862897e-06,1.0937889e-08
0.4062497019767761,-0.0010663316,0.0027435615,-3.2307566e-05,1.0663317e-06,-2.7435617e-06,3.2307568e-08
0.40833303332328796,0.0028614898,-0.0002651066,-5.7974685e-05,-2.86149e-06,2.651066e-07,5.7974688e-08
0.4104163646697998,0.0072340183,-0.0035965836,-8.882398e-05,-7.2340185e-06,3.5965838e-06,8.882399e-08
0.41249969601631165,0.01184146,-0.007096107,-0.00012259858,-1.1841461e-05,7.0961073e-06,1.2259858e-07
0.4145830273628235,0.016466472,-0.010603427,-0.0001586201,-1.6466473e-05,1.0603428e-05,1.586201e-07
0.4166663587093353,0.020892197,-0.013959346,-0.00019482635,-2.0892197e-05,1.3959347e-05,1.9482636e-07
0.41874969005584717,0.024911547,-0.01701199,-0.00022974823,-2.4911547e-05,1.7011991e-05,2.2974824e-07
0.420833021402359,0.028337462,-0.019623667,-0.00026162495,-2.8337463e-05,1.9623669e-05,2.6162496e-07
0.42291635274887085,0.031007921,-0.021675479,-0.0002885301,-3.1007923e-05,2.167548e-05,2.8853012e-07
0.4249996840953827,0.032795664,-0.023073185,-0.0003091666,-3.2795666e-05,2.3073186e-05,3.091666e-07
0.42708301544189453,0.033610106,-0.023749975,-0.0003218351,-3.3610107e-05,2.3749977e-05,3.2183513e-07
0.42916634678840637,0.03340193,-0.023669222,-0.00032581764,-3.340193e-05,2.3669223e-05,3.2581767e-07
0.4312496781349182,0.03216522,-0.022826305,-0.000320087,-3.216522e-05,2.2826305e-05,3.2008703e-07
0.43333300948143005,0.029935308,-0.021247732,-0.00030430965,-2.9935309e-05,2.1247732e-05,3.0430968e-07
0.4354163408279419,0.026789298,-0.018990874,-0.00027845963,-2.67893e-05,1.8990875e-05,2.7845965e-07
0.43749967217445374,0.022842951,-0.016142031,-0.00024311525,-2.2842953e-05,1.6142032e-05,2.4311527e-07
0.4395830035209656,0.018245678,-0.012812371,-0.000199017,-1.8245679e-05,1.2812372e-05,1.9901701e-07
0.4416663348674774,0.013178251,-0.009137402,-0.00014773026,-1.3178252e-05,9.137403e-06,1.4773026e-07
0.44374966621398926,0.007848668,-0.0052774344,-9.024632e-05,-7.848668e-06,5.2774344e-06,9.0246324e-08
0.4458329975605011,0.0025130787,-0.0014677725,-2.7134238e-05,-2.513079e-06,1.4677726e-06,2.713424e-08
0.44791632890701294,-0.00044958325,0.0011464552,-1.3769893e-05,4.4958327e-07,-1.1464552e-06,1.3769894e-08
0.4499996602535248,-0.0007542111,0.0011265096,3.708658e-07,7.5421116e-07,-1.1265097e-06,-3.708658e-10
0.4520829916000366,-0.0038584108,0.004179378,7.826316e-07,3.8584108e-06,-4.1793783e-06,-7.826316e-10
0.45416632294654846,-0.0050927014,0.005446804,-1.5638287e-06,5.0927015e-06,-5.4468046e-06,1.5638288e-09
0.4562496542930603,-0.007225457,0.007286266,1.1359443e-05,7.2254575e-06,-7.2862663e-06,-1.1359444e-08
0.45833298563957214,-0.0073566926,0.0074209156,1.092846e-05,7.356693e-06,-7.420916e-06,-1.0928461e-08
0.460416316986084,-0.008818353,0.008750261,1.7901551e-05,8.818353e-06,-8.750261e-06,-1.7901552e-08
0.4624996483325958,-0.008876087,0.008835276,1.7394123e-05,8.876087e-06,-8.835276e-06,-1.7394123e-08
0.46458297967910767,-0.008334812,0.0083183525,1.6665665e-05,8.334812e-06,-8.318353e-06,-1.6665666e-08
0.4666663110256195,-0.0068413448,0.0069251694,1.3762799e-05,6.841345e-06,-6.9251696e-06,-1.37628e-08
0.46874964237213135,-0.004479344,0.004748843,9.239736e-06,4.479344e-06,-4.7488434e-06,-9.239736e-09
0.4708329737186432,-0.0013758586,0.0019056028,1.7174308e-06,1.3758586e-06,-1.9056029e-06,-1.7174309e-09
0.47291630506515503,0.0023154633,-0.0014635504,-7.1825984e-06,-2.3154635e-06,1.4635505e-06,7.182599e-09
0.47499963641166687,0.0064164447,-0.0051975125,-1.831247e-05,-6.416445e-06,5.1975126e-06,1.8312472e-08
0.4770829677581787,0.010732867,-0.009121816,-3.0213903e-05,-1.0732867e-05,9.121816e-06,3.0213904e-08
0.47916629910469055,0.015062721,-0.013054743,-4.3576685e-05,-1.5062722e-05,1.3054744e-05,4.3576687e-08
0.4812496304512024,0.01920496,-0.016816266,-5.662587e-05,-1.9204961e-05,1.6816266e-05,5.6625876e-08
0.48333296179771423,0.022967836,-0.020234393,-6.943969e-05,-2.2967837e-05,2.0234394e-05,6.943969e-08
0.4854162931442261,0.026176319,-0.023152115,-8.142462e-05,-2.617632e-05,2.3152115e-05,8.142463e-08
0.4874996244907379,0.028680833,-0.025434796,-9.1501366e-05,-2.8680834e-05,2.5434798e-05,9.150137e-08
0.48958295583724976,0.030361839,-0.02697439,-9.939572e-05,-3.036184e-05,2.697439e-05,9.939573e-08
0.4916662871837616,0.031134512,-0.027693832,-0.00010446304,-3.1134514e-05,2.7693834e-05,1.0446305e-07
0.49374961853027344,0.030952534,-0.027551189,-0.00010628627,-3.0952535e-05,2.755119e-05,1.0628628e-07
0.4958329498767853,0.029808614,-0.026539555,-0.00010451463,-2.9808616e-05,2.6539556e-05,1.0451463e-07
